,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
1529,0.0,51.0,0.0,0.0,6.0,0.0,0.0,0.0,True,287.0,False,False,True,False,False,False,True,False,False,False,0,True,False,False,False,True
1530,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,True,484.0,False,False,True,True,False,False,False,False,False,False,0,False,True,False,False,True
1531,0.0,13.0,0.0,0.0,1.0,1932.310030395138,30.658054711246415,799.29179331307,False,173.0,True,False,False,False,False,False,False,True,False,False,0,False,True,False,False,True
1532,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,701.0,False,False,True,False,False,False,False,False,True,False,0,False,True,True,False,False
1533,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,808.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,False,True
1534,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,False,187.0,False,False,True,False,False,False,False,True,False,False,0,True,False,False,False,True
1535,0.0,19.0,0.0,0.0,0.0,4.0,295.40121580547117,521.0,True,468.0,False,False,True,False,False,False,False,True,False,False,0,False,True,False,False,True
1536,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1245.0,False,False,True,False,False,False,False,False,True,False,0,False,True,False,False,True
1537,0.0,24.0,0.0,10.0,0.0,0.0,0.0,426.6276595744683,False,803.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,False,True
1538,0.0,23.0,0.0,2267.0,1948.4407294832824,0.0,465.0,181.0,False,181.0,False,False,True,False,False,False,True,False,False,False,0,True,False,True,False,False
1539,1.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,True,194.0,False,True,False,False,False,False,True,False,False,False,0,True,False,False,False,True
1540,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False,657.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1541,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,218.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1542,0.0,37.0,0.0,0.0,0.0,648.0,73.0,0.0,False,10.0,False,False,True,False,False,False,True,False,False,False,0,True,False,False,False,True
1543,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1894.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1544,0.0,43.0,0.0,1962.9969604863227,1126.1914893617025,0.0,205.0,10.0,False,873.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,False,True
1545,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,896.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,True,False
1546,0.0,37.0,0.0,0.0,865.6565349544077,559.0,135.0,122.0,False,948.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,True,False
1547,0.0,9.0,0.0,1242.288753799392,14.0,911.2097264437689,21.0,877.4711246200606,False,26.0,False,True,False,True,False,False,False,False,False,False,0,True,False,False,False,True
1548,0.0,21.0,0.0,3.0,1.0,0.0,0.0,1.0,False,408.0,True,False,False,False,False,False,False,True,False,False,0,True,False,False,False,True
1549,0.0,50.0,0.0,0.0,2169.9240121580556,0.0,0.0,47.135258358662576,True,242.0,False,True,False,False,False,True,False,False,False,False,0,False,True,False,False,True
1550,0.0,39.0,0.0,0.0,688.0,638.0,0.0,0.0,True,919.0,True,False,False,False,False,False,False,False,True,False,0,False,True,True,False,False
1551,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,924.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,True,False
1552,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,775.0,True,False,False,False,False,False,False,False,False,True,0,False,True,True,False,False
1553,0.0,29.0,0.0,86.31610942249267,809.0,0.0,0.0,0.0,True,1448.0,False,False,True,False,False,False,False,False,True,False,0,False,True,False,False,True
1554,0.0,32.0,0.0,1577.310030395137,1336.9528875379945,0.0,0.0,9618.188449848021,False,216.0,False,True,False,False,False,True,False,False,False,False,0,False,True,False,False,True
1555,0.0,68.0,0.0,0.0,185.0060790273558,0.0,199.8708206686928,552.516717325228,False,310.0,False,True,False,False,False,True,False,False,False,False,0,False,True,False,False,True
1556,0.0,28.0,0.0,0.0,1480.449848024316,0.0,13.0,2141.0,False,455.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1557,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,988.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,True,False
1558,0.0,33.0,0.0,0.0,39.515197568389304,209.71428571428592,0.0,0.0,True,221.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,False,True
1559,0.0,37.0,0.0,1.0,0.0,0.0,673.0,0.0,False,451.0,True,False,False,True,False,False,False,False,False,False,0,True,False,True,False,False
1560,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,False,True,False,False,True,False,False,False,False,False,0,True,False,False,False,True
1561,0.0,37.0,0.0,29.0,4.0,7.0,0.0,0.0,False,1097.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1562,0.0,36.0,0.0,2127.989361702127,0.0,6.0,195.0,0.0,False,630.0,False,False,True,False,False,False,False,False,True,False,0,False,True,False,False,True
1563,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,273.0,False,True,False,False,True,False,False,False,False,False,0,False,True,True,False,False
1564,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,834.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1565,0.0,10.0,0.0,0.0,0.0,980.0,0.0,40.0,False,0.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1566,0.0,22.0,0.0,0.0,0.0,103.0,0.0,0.0,False,392.0,True,False,False,False,False,False,False,False,False,True,0,False,True,True,False,False
1567,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False,179.0,True,False,False,False,False,False,False,False,False,True,0,True,False,True,False,False
1568,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,445.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,True,False
1569,0.0,21.0,0.0,0.0,0.0,29.0,0.0,0.0,True,505.0,False,False,True,False,False,False,False,True,False,False,0,False,True,False,False,True
1570,0.0,21.0,0.0,249.58358662613958,0.0,0.0,378.1489361702131,0.0,False,22.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1571,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,265.0,False,True,False,False,True,False,False,False,False,False,0,False,True,True,False,False
1572,0.0,27.0,0.0,193.0,0.0,292.0,0.0,215.118541033435,False,120.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1573,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,False,170.0,False,False,True,False,False,False,False,False,True,False,0,True,False,True,False,False
1574,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,True,158.0,False,True,False,False,True,False,False,False,False,False,0,True,False,False,False,True
1575,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,733.0,True,False,False,False,False,False,False,False,False,True,0,True,False,True,False,False
1576,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,431.0,False,False,True,True,False,False,False,False,False,False,0,False,True,False,False,True
1577,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,False,190.0,False,True,False,False,True,False,False,False,False,False,0,False,True,False,False,True
1578,0.0,23.0,0.0,0.0,0.0,0.0,213.50759878419453,832.8556231003042,False,61.0,False,True,False,False,False,True,False,False,False,False,0,True,False,True,False,False
1579,0.0,31.0,0.0,8.0,5245.21580547112,0.0,425.0,733.018237082067,False,412.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,False,True
1580,0.0,23.0,0.0,0.0,0.0,158.70820668693045,67.0,15.0,True,1430.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,False,True
1581,0.0,40.0,0.0,98.0,4949.0,0.0,3884.7446808510595,1616.4468085106369,False,66.0,False,True,False,True,False,False,False,False,False,False,0,False,True,False,False,True
1582,0.0,25.0,0.0,0.0,0.0,0.0,0.0,155.23404255319159,False,1070.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1583,0.0,24.0,0.0,0.0,0.0,2566.613981762922,0.0,30.0,False,1120.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1584,0.0,25.0,0.0,0.0,20.0,0.0,0.0,666.2462006079032,False,1215.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,True,False
1585,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,410.0,False,True,False,False,False,True,False,False,False,False,0,False,True,False,False,True
1586,0.0,49.0,0.0,0.0,4480.650455927059,2061.282674772038,574.7902735562302,10.0,True,316.0,False,True,False,False,True,False,False,False,False,False,0,False,True,False,False,True
1587,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,False,960.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,True,False
1588,0.0,52.0,0.0,66.0,0.0,0.0,1.0,18.0,False,1703.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1589,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,245.0,False,False,True,True,False,False,False,False,False,False,0,True,False,True,False,False
1590,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1150.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1591,0.0,46.0,0.0,0.0,0.0,0.0,45.0,542.7841945288758,False,792.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1592,0.0,39.0,0.0,0.0,181.0,0.0,8848.297872340429,328.0,False,96.0,False,True,False,False,False,True,False,False,False,False,0,False,True,False,False,True
1593,0.0,33.0,0.0,0.0,0.0,0.0,1030.1094224924047,401.0,False,298.0,True,False,False,False,False,False,False,True,False,False,0,True,False,False,False,True
1594,0.0,26.0,0.0,406.0,0.0,147.0,814.0,0.0,False,209.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,False,True
1595,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,False,316.0,False,True,False,False,True,False,False,False,False,False,0,True,False,False,False,True
1596,0.0,63.0,0.0,0.0,16309.686930091262,715.0,204.0,334.0,True,0.0,False,True,False,False,False,True,False,False,False,False,0,True,False,True,False,False
1597,0.0,38.0,0.0,607.0,93.0,2.0,6704.234042553194,18.0,False,293.0,False,True,False,True,False,False,False,False,False,False,0,True,False,True,False,False
1598,0.0,20.0,0.0,0.0,4226.658054711247,0.0,140.78875379939214,1115.5227963525838,True,246.0,False,True,False,False,True,False,False,False,False,False,0,False,True,False,False,True
1599,0.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,False,1238.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1600,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,238.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,False,True
1601,0.0,40.0,0.0,90.87841945288758,53.0,0.0,0.0,1246.5410334346514,False,1345.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1602,0.0,48.0,0.0,414.0,2593.5288753799396,80.0,0.0,0.0,True,161.0,False,True,False,True,False,False,False,False,False,False,0,True,False,False,False,True
1603,0.0,25.0,0.0,0.0,1035.8085106382966,280.0,1284.5562310030396,3431.2917933130693,False,214.0,False,True,False,False,False,True,False,False,False,False,0,True,False,False,False,True
1604,0.0,29.0,0.0,0.0,0.0,0.0,99.65653495440714,0.0,False,1136.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,False,True
1605,0.0,49.0,0.0,0.0,0.0,2.0,720.4802431610943,0.0,False,528.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1606,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,119.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1607,0.0,26.0,0.0,3474.382978723406,0.0,220.86170212765958,156.54711246200586,0.0,False,1513.0,False,False,True,False,False,False,False,False,True,False,0,False,True,False,False,True
1608,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,828.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1609,0.0,41.0,0.0,280.91489361702054,0.0,0.0,0.0,479.1686930091186,True,447.0,True,False,False,False,False,False,False,False,True,False,0,True,False,True,False,False
1610,0.0,23.0,0.0,0.0,19.0,0.0,3.0,0.0,True,1702.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1611,0.0,53.0,0.0,0.0,3.0,1.0,0.0,681.6139817629182,False,1072.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1612,0.0,22.0,0.0,0.0,236.0,0.0,0.0,0.0,False,1502.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,True,False
1613,0.0,32.0,0.0,1174.773556231003,552.0,863.0,0.0,2.0,False,186.0,False,False,True,False,False,False,True,False,False,False,0,True,False,False,False,True
1614,0.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,False,871.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1615,0.0,41.0,0.0,5.0,0.0,1.0,0.0,0.0,False,327.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1616,0.0,39.0,0.0,1364.0243161094222,163.66109422492434,0.0,0.0,0.0,True,21.0,False,True,False,True,False,False,False,False,False,False,0,True,False,False,False,True
1617,0.0,24.0,0.0,0.0,486.0,277.6231003039516,0.0,40.0,False,1860.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1618,0.0,25.0,0.0,46.0,829.1155015197567,106.0,1712.16717325228,0.0,False,73.0,True,False,False,False,False,False,False,True,False,False,0,True,False,False,False,True
1619,0.0,6.0,0.0,0.0,5.0,40.0,0.0,0.0,False,353.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1620,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,False,206.0,False,True,False,True,False,False,False,False,False,False,0,True,False,False,False,True
1621,0.0,35.0,0.0,0.0,0.0,0.0,6.0,0.0,False,894.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1622,0.0,17.0,0.0,0.0,89.65045592705164,22.0,0.0,378.0,True,1208.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1623,0.0,20.0,0.0,0.0,0.0,12.0,0.0,519.5410334346503,False,1767.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1624,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1462.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,True,False
1625,0.0,14.0,0.0,0.0,0.0,1061.0,619.8358662613983,64.0,False,82.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,False,True
1626,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1130.0,True,False,False,False,False,False,False,False,True,False,0,True,False,True,False,False
1627,0.0,22.0,0.0,4.0,0.0,137.0,588.0,43.62158054711247,False,87.0,False,True,False,False,True,False,False,False,False,False,0,True,False,False,False,True
1628,0.0,49.0,0.0,1276.0121580547116,0.0,8.0,7.0,400.72340425531917,False,74.0,True,False,False,False,False,False,False,False,True,False,0,True,False,True,False,False
1629,0.0,51.0,0.0,0.0,0.0,118.89665653495454,280.0,24.0,True,988.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,False,True
1630,0.0,28.0,0.0,0.0,2127.942249240122,0.0,0.0,0.0,True,207.0,False,True,False,False,True,False,False,False,False,False,0,False,True,False,False,True
1631,0.0,43.0,0.0,0.0,1245.255319148938,348.16717325227967,273.6854103343468,54.0,False,1128.0,True,False,False,True,False,False,False,False,False,False,0,True,False,False,False,True
1632,0.0,66.0,0.0,1034.1945288753807,1.0,0.0,207.0,1979.349544072947,False,1180.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,True,False
1633,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1082.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1634,0.0,48.0,0.0,0.0,3.0,61.0,0.0,0.0,False,485.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1635,0.0,61.0,0.0,0.0,794.0,0.0,9.0,0.0,True,904.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,False,True
1636,0.0,35.0,0.0,0.0,168.88145896656545,0.0,182.0,907.224924012158,False,235.0,False,True,False,False,False,False,False,True,False,False,0,False,True,False,False,True
1637,0.0,37.0,0.0,0.0,502.4893617021288,533.0,2.0,76.0,False,213.0,False,True,False,False,True,False,False,False,False,False,0,True,False,False,False,True
1638,0.0,7.0,0.0,690.3784194528873,243.84194528875366,927.0,0.0,5.0,False,710.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1639,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,451.0,False,True,False,False,False,False,False,True,False,False,0,True,False,False,False,True
1640,0.0,29.0,0.0,721.0,0.0,13072.866261397137,10138.59878419464,5469.212765957438,True,275.0,False,True,False,False,False,True,False,False,False,False,0,False,True,True,False,False
1641,0.0,2.0,0.0,866.0,0.0,209.71428571428592,40.0,0.0,False,855.0,True,False,False,False,False,False,False,False,False,True,0,True,False,True,False,False
1642,0.0,36.0,0.0,0.0,0.0,450.0,638.373860182371,61.0,False,169.0,True,False,False,False,False,False,False,True,False,False,0,True,False,False,False,True
1643,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,True,False,False,False,True,False,False,False,0,True,False,False,False,True
1644,0.0,36.0,0.0,1.0,888.5,22.0,115.0,5769.7446808511,True,272.0,False,True,False,False,False,True,False,False,False,False,0,True,False,False,True,False
1645,0.0,32.0,0.0,499.5288753799394,0.0,1405.869300911855,797.0,0.0,True,707.0,True,False,False,False,False,False,False,False,True,False,0,True,False,True,False,False
1646,0.0,26.0,0.0,0.0,0.0,482.32522796352606,39.56534954407311,3.0,True,0.0,False,False,True,False,False,False,False,False,True,False,0,False,True,False,False,True
1647,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1215.6717325227967,False,1087.0,True,False,False,False,False,False,False,False,False,True,0,False,True,True,False,False
1648,0.0,17.0,0.0,0.0,0.0,5.0,282.5683890577505,2.0,False,482.0,True,False,False,False,False,False,False,True,False,False,0,False,True,False,False,True
1649,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,False,729.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1650,0.0,42.0,1.0,0.0,246.7933130699091,5.0,0.0,2165.5683890577516,False,79.0,False,True,False,False,False,False,True,False,False,False,0,False,True,False,True,False
1651,0.0,50.0,0.0,396.0,0.0,863.0,484.0,0.0,False,584.0,False,False,True,False,False,False,False,False,True,False,0,False,True,False,False,True
1652,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1269.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1653,0.0,25.0,0.0,0.0,583.7689969604863,0.0,5279.455927051673,350.0,False,209.0,False,True,False,False,False,False,True,False,False,False,0,False,True,False,False,True
1654,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,False,901.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1655,0.0,27.0,0.0,11.0,0.0,0.0,1.0,112.0,False,255.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,False,True
1656,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,310.0,False,True,False,False,False,True,False,False,False,False,0,False,True,False,False,True
1657,0.0,50.0,0.0,1907.2583586626138,784.0,775.5379939209724,0.0,7.0,True,1116.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1658,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,872.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1659,0.0,36.0,0.0,0.0,2102.3693009118556,249.0,830.6595744680853,445.0,False,71.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1660,0.0,43.0,0.0,280.91489361702054,0.0,762.3495440729487,665.0319148936165,0.0,False,294.0,True,False,False,False,False,False,False,True,False,False,0,False,True,False,False,True
1661,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,68.0,False,False,True,False,False,False,False,False,True,False,0,False,True,False,False,True
1662,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1301.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,True,False
1663,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,407.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,False,True
1664,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1092.0,True,False,False,False,False,False,False,False,False,True,0,True,False,True,False,False
1665,0.0,14.0,0.0,4.0,0.0,3.0,78.11550151975665,839.5896656534956,False,386.0,True,False,False,False,False,False,False,False,True,False,0,False,True,True,False,False
1666,0.0,44.0,0.0,437.0,0.0,0.0,702.0881458966564,0.0,False,1012.0,True,False,False,False,False,False,False,False,False,True,0,True,False,True,False,False
1667,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1463.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1668,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,False,702.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1669,0.0,54.0,0.0,0.0,0.0,0.0,7.0,1478.5075987841944,False,602.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1670,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1387.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1671,0.0,44.0,0.0,1787.5045592705171,579.5987841945291,592.0,158.9863221884499,12.0,False,510.0,False,False,True,False,False,False,False,True,False,False,0,False,True,False,True,False
1672,0.0,26.0,0.0,227.0,0.0,821.7188449848028,0.0,0.0,True,334.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1673,0.0,31.0,0.0,0.0,0.0,106.0,0.0,0.0,True,1797.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,False,True
1674,0.0,48.0,0.0,0.0,4.0,134.0,7.0,0.0,True,1596.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1675,0.0,19.0,0.0,7.0,0.0,1761.0,0.0,8.0,False,1689.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,False,True
1676,0.0,14.0,0.0,3.0,80.0,0.0,0.0,3.0,False,54.0,False,True,False,False,True,False,False,False,False,False,0,True,False,False,False,True
1677,0.0,29.0,0.0,0.0,0.0,1.0,58.060790273556236,3.0,True,1281.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1678,0.0,64.0,0.0,454.0,0.0,4.0,1850.3191489361707,0.0,False,143.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1679,0.0,24.0,0.0,0.0,0.0,599.0,867.0273556231007,44.0,True,516.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,False,True
1680,0.0,25.0,0.0,0.0,0.0,7.0,0.0,1064.6291793313078,False,1081.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1681,0.0,30.0,0.0,6162.525835866283,9.0,128.0,0.0,4171.1489361702115,True,7.0,False,True,False,True,False,False,False,False,False,False,0,True,False,False,False,True
1682,0.0,31.0,0.0,702.0,162.0,52.0,1569.7553191489355,1543.2401215805473,False,227.0,False,True,False,False,True,False,False,False,False,False,0,True,False,False,False,True
1683,0.0,26.0,0.0,0.0,4012.1003039513776,49.0,0.0,2.0,True,104.0,False,False,True,True,False,False,False,False,False,False,0,True,False,False,False,True
1684,0.0,26.0,0.0,1.0,0.0,30.0,0.0,0.0,False,1315.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1685,0.0,52.0,0.0,1.0,0.0,0.0,671.2553191489365,9.0,False,387.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1686,0.0,46.0,1.0,0.0,97.0,0.0,0.0,0.0,True,109.0,False,False,True,False,False,False,True,False,False,False,0,False,True,False,False,True
1687,0.0,23.0,0.0,1081.4285714285716,18.0,0.0,14137.249240121815,0.0,False,141.0,False,True,False,False,True,False,False,False,False,False,0,True,False,True,False,False
1688,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1317.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,True,False
1689,0.0,27.0,0.0,0.0,1280.0729483282678,0.0,624.0,781.6048632218847,False,16.0,False,True,False,True,False,False,False,False,False,False,0,False,True,False,False,True
1690,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,False,307.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1691,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,452.0,False,False,True,False,False,False,False,False,True,False,0,False,True,False,False,True
1692,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,False,256.0,False,False,True,True,False,False,False,False,False,False,0,True,False,False,False,True
1693,0.0,36.0,0.0,0.0,0.0,4.0,136.0,0.0,True,539.0,True,False,False,False,False,False,False,False,True,False,0,True,False,True,False,False
1694,0.0,30.0,0.0,2.0,7298.957446808513,23.0,2249.474164133742,27.0,False,254.0,False,True,False,False,False,True,False,False,False,False,0,True,False,False,False,True
1695,0.0,54.0,0.0,0.0,25.0,0.0,6.0,0.0,False,0.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True
1696,0.0,18.0,0.0,0.0,166.0,0.0,2.0,0.0,True,831.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1697,0.0,23.0,0.0,1268.3875379939211,0.0,260.0,0.0,84.0,False,1034.0,False,False,True,False,False,False,False,False,True,False,0,True,False,False,False,True
1698,0.0,5.0,0.0,0.0,0.0,2143.744680851063,0.0,574.0303951367781,False,798.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,False,True
1699,0.0,39.0,0.0,0.0,0.0,51.0,0.0,247.05015197568403,False,428.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,False,True
1700,0.0,32.0,0.0,1339.658054711246,0.0,0.0,1125.0,0.0,False,1404.0,False,False,True,False,False,False,False,False,True,False,0,False,True,False,True,False
1701,0.0,49.0,1.0,0.0,44.0,0.0,0.0,0.0,True,130.0,False,False,True,False,False,False,False,True,False,False,0,False,True,False,False,True
1702,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1681.0,True,False,False,False,False,False,False,False,True,False,0,False,True,False,True,False
1703,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,False,547.0,True,False,False,False,False,False,False,False,False,True,0,True,False,False,True,False
1704,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,True,False,False,False,False,False,False,False,False,True,0,False,True,False,True,False
1705,0.0,19.0,0.0,0.0,0.0,270.0,0.0,151.8677811550154,True,1869.0,True,False,False,False,False,False,False,False,True,False,0,False,True,True,False,False
1706,0.0,47.0,0.0,214.0,1.0,452.52279635258407,676.5243161094226,0.0,False,444.0,False,False,True,False,False,False,False,True,False,False,0,True,False,False,False,True
1707,0.0,22.0,0.0,0.0,0.0,0.0,703.0,0.0,False,598.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
1708,0.0,19.0,0.0,881.2279635258363,1027.0,1882.2386018237087,0.0,0.0,True,66.0,True,False,False,False,False,False,False,False,True,False,0,True,False,False,False,True
